InventoryId,ScheduleId,CarrierCode,Dep_Key,FlightNumber,AircraftType,DepartureDate,DepartureDatetime,ArrivalDatetime,DepartureAirport,ArrivalAirport,TotalCapacity,TotalInventory,BookedInventory,Oversold,AvailableInventory,FirstClass,BusinessClass,PremiumEconomyClass,EconomyClass,FC_TotalInventory,FC_BookedInventory,FC_Oversold,FC_AvailableInventory,BC_TotalInventory,BC_BookedInventory,BC_Oversold,BC_AvailableInventory,PC_TotalInventory,PC_BookedInventory,PC_Oversold,PC_AvailableInventory,EC_TotalInventory,EC_BookedInventory,EC_Oversold,EC_AvailableInventory,FC_CD,BC_CD,PC_CD,EC_CD,canCancel,Status
INV-ZZ-1261435,SCH-ZZ-2312688,ZZ,ZZ20240501MAATRV4122,4122.0,Boeing 787,05/01/2024,2024-05-01 19:54:00,2024-05-02 02:05:00,MAA,TRV,270.0,298,179,-91,119,27,54,81,108,31,19,8,12,61,37,17,24,93,56,25,37,123,74,34,49,"{'F': 5, 'P': 7}","{'C': 14, 'J': 2, 'Z': 8}","{'Q': 12, 'R': 9, 'S': 4, 'T': 0, 'H': 12, 'M': 0}","{'Y': 6, 'A': 7, 'B': 0, 'D': 2, 'E': 3, 'G': 7, 'I': 3, 'K': 6, 'L': 3, 'N': 1, 'O': 2, 'U': 4, 'V': 0, 'W': 3, 'X': 2}",TRUE,On Time
INV-ZZ-4541645,SCH-ZZ-9337638,ZZ,ZZ20240501MAACCU4647,4647.0,Airbus A321-200,05/01/2024,2024-05-01 20:34:00,2024-05-02 17:02:00,MAA,CCU,200.0,228,136,-64,92,20,40,60,80,24,14,6,10,45,27,13,18,71,42,18,29,92,55,25,37,"{'F': 8, 'P': 2}","{'C': 6, 'J': 4, 'Z': 8}","{'Q': 13, 'R': 6, 'S': 2, 'T': 4, 'H': 4, 'M': 0}","{'Y': 4, 'A': 3, 'B': 1, 'D': 2, 'E': 3, 'G': 4, 'I': 0, 'K': 5, 'L': 3, 'N': 3, 'O': 0, 'U': 5, 'V': 1, 'W': 2, 'X': 1}",FALSE,On Time
INV-ZZ-8250797,SCH-ZZ-6095474,ZZ,ZZ20240501HYDAMD3723,3723.0,Airbus A320 Neo,05/01/2024,2024-05-01 20:40:00,2024-05-02 12:24:00,HYD,AMD,180.0,209,121,-59,88,18,36,54,72,21,12,6,9,40,23,13,17,64,37,17,27,81,47,25,34,"{'F': 7, 'P': 2}","{'C': 11, 'J': 4, 'Z': 2}","{'Q': 10, 'R': 7, 'S': 1, 'T': 0, 'H': 7, 'M': 2}","{'Y': 5, 'A': 4, 'B': 1, 'D': 1, 'E': 3, 'G': 3, 'I': 1, 'K': 3, 'L': 2, 'N': 1, 'O': 1, 'U': 4, 'V': 0, 'W': 3, 'X': 2}",FALSE,On Time
INV-ZZ-5884789,SCH-ZZ-1216883,ZZ,ZZ20240501DELBLR3152,3152.0,Boeing 777,05/01/2024,2024-05-01 21:06:00,2024-05-02 16:58:00,DEL,BLR,425.0,492,276,-149,216,42,85,127,170,50,28,14,22,97,54,31,43,143,80,47,63,203,114,56,89,"{'F': 13, 'P': 9}","{'C': 19, 'J': 13, 'Z': 11}","{'Q': 27, 'R': 10, 'S': 7, 'T': 6, 'H': 10, 'M': 3}","{'Y': 9, 'A': 10, 'B': 5, 'D': 2, 'E': 2, 'G': 12, 'I': 4, 'K': 11, 'L': 4, 'N': 4, 'O': 4, 'U': 9, 'V': 5, 'W': 4, 'X': 4}",FALSE,On Time
INV-ZZ-2483256,SCH-ZZ-6980436,ZZ,ZZ20240501BOMBLR3556,3556.0,Boeing 777,05/01/2024,2024-05-01 22:10:00,2024-05-02 05:46:00,BOM,BLR,425.0,486,277,-148,209,42,85,127,170,47,27,15,20,97,55,30,42,147,84,43,63,192,110,60,82,"{'F': 16, 'P': 4}","{'C': 19, 'J': 10, 'Z': 13}","{'Q': 21, 'R': 18, 'S': 6, 'T': 0, 'H': 18, 'M': 0}","{'Y': 10, 'A': 7, 'B': 5, 'D': 4, 'E': 1, 'G': 9, 'I': 4, 'K': 8, 'L': 1, 'N': 6, 'O': 4, 'U': 12, 'V': 4, 'W': 3, 'X': 4}",FALSE,On Time
INV-ZZ-1561326,SCH-ZZ-1646787,ZZ,ZZ20240501GOIPNQ4429,4429.0,BAe 146,05/01/2024,2024-05-01 22:10:00,2024-05-02 08:41:00,GOI,PNQ,91.0,103,56,-35,47,9,18,27,36,11,6,3,5,20,11,7,9,32,17,10,15,42,23,13,19,"{'F': 4, 'P': 1}","{'C': 4, 'J': 2, 'Z': 3}","{'Q': 6, 'R': 2, 'S': 1, 'T': 2, 'H': 2, 'M': 2}","{'Y': 3, 'A': 3, 'B': 0, 'D': 1, 'E': 0, 'G': 3, 'I': 0, 'K': 3, 'L': 0, 'N': 1, 'O': 1, 'U': 3, 'V': 0, 'W': 0, 'X': 1}",FALSE,On Time
INV-ZZ-3182807,SCH-ZZ-2404944,ZZ,ZZ20240501PNQGAU4614,4614.0,Airbus A320-200,05/01/2024,2024-05-01 23:31:00,2024-05-02 23:12:00,PNQ,GAU,150.0,167,101,-49,66,15,30,45,60,18,11,4,7,34,20,10,14,51,31,14,20,67,40,20,27,"{'F': 5, 'P': 2}","{'C': 7, 'J': 4, 'Z': 3}","{'Q': 11, 'R': 5, 'S': 0, 'T': 0, 'H': 4, 'M': 0}","{'Y': 2, 'A': 3, 'B': 1, 'D': 0, 'E': 0, 'G': 4, 'I': 1, 'K': 3, 'L': 2, 'N': 2, 'O': 2, 'U': 2, 'V': 2, 'W': 2, 'X': 1}",TRUE,On Time
INV-ZZ-7652913,SCH-ZZ-5041804,ZZ,ZZ20240501HYDCJB2880,2880.0,ATR 72,05/01/2024,2024-05-01 23:47:00,2024-05-02 13:44:00,HYD,CJB,72.0,81,48,-24,33,7,14,21,28,8,5,2,3,16,9,5,7,24,14,7,10,32,19,9,13,"{'F': 2, 'P': 1}","{'C': 4, 'J': 1, 'Z': 2}","{'Q': 2, 'R': 3, 'S': 1, 'T': 0, 'H': 4, 'M': 0}","{'Y': 2, 'A': 0, 'B': 1, 'D': 1, 'E': 1, 'G': 1, 'I': 1, 'K': 1, 'L': 1, 'N': 0, 'O': 1, 'U': 2, 'V': 0, 'W': 1, 'X': 0}",FALSE,On Time
INV-ZZ-8944276,SCH-ZZ-9212586,ZZ,ZZ20240502AMDDEL3431,3431.0,Airbus A321-200,05/02/2024,2024-05-02 01:10:00,2024-05-02 07:07:00,AMD,DEL,200.0,226,134,-66,92,20,40,60,80,23,14,6,9,47,28,12,19,72,43,17,29,94,56,24,38,"{'F': 5, 'P': 4}","{'C': 6, 'J': 7, 'Z': 6}","{'Q': 9, 'R': 6, 'S': 3, 'T': 0, 'H': 8, 'M': 3}","{'Y': 6, 'A': 2, 'B': 1, 'D': 3, 'E': 3, 'G': 5, 'I': 1, 'K': 5, 'L': 0, 'N': 1, 'O': 0, 'U': 6, 'V': 3, 'W': 1, 'X': 1}",FALSE,On Time
INV-ZZ-8965861,SCH-ZZ-7589545,ZZ,ZZ20240502MAATRV2008,2008.0,Boeing 787,05/02/2024,2024-05-02 02:25:00,2024-05-02 21:44:00,MAA,TRV,270.0,323,192,-78,131,27,54,81,108,30,18,9,12,61,36,18,25,97,58,23,39,124,74,34,50,"{'F': 9, 'P': 3}","{'C': 12, 'J': 8, 'Z': 5}","{'Q': 14, 'R': 9, 'S': 2, 'T': 0, 'H': 8, 'M': 6}","{'Y': 8, 'A': 6, 'B': 2, 'D': 0, 'E': 2, 'G': 4, 'I': 2, 'K': 4, 'L': 1, 'N': 2, 'O': 4, 'U': 6, 'V': 3, 'W': 3, 'X': 3}",FALSE,On Time
INV-ZZ-1422140,SCH-ZZ-3158405,ZZ,ZZ20240502PNQBOM3772,3772.0,BAe 146,05/02/2024,2024-05-02 02:35:00,2024-05-02 09:59:00,PNQ,BOM,91.0,103,58,-33,45,9,18,27,36,11,6,3,5,20,11,7,9,31,17,10,14,42,23,13,19,"{'F': 2, 'P': 3}","{'C': 4, 'J': 1, 'Z': 4}","{'Q': 6, 'R': 2, 'S': 0, 'T': 0, 'H': 3, 'M': 3}","{'Y': 3, 'A': 2, 'B': 0, 'D': 0, 'E': 1, 'G': 3, 'I': 1, 'K': 1, 'L': 1, 'N': 1, 'O': 0, 'U': 3, 'V': 1, 'W': 1, 'X': 1}",FALSE,On Time
INV-ZZ-8331935,SCH-ZZ-6755803,ZZ,ZZ20240502IDRHYD3455,3455.0,Boeing 777,05/02/2024,2024-05-02 03:41:00,2024-05-03 01:59:00,IDR,HYD,425.0,487,281,-144,206,42,85,127,170,47,27,15,20,98,57,28,41,143,83,44,60,197,114,56,83,"{'F': 17, 'P': 3}","{'C': 20, 'J': 13, 'Z': 8}","{'Q': 28, 'R': 15, 'S': 4, 'T': 5, 'H': 7, 'M': 1}","{'Y': 10, 'A': 9, 'B': 2, 'D': 4, 'E': 5, 'G': 9, 'I': 1, 'K': 12, 'L': 3, 'N': 4, 'O': 4, 'U': 11, 'V': 4, 'W': 4, 'X': 1}",FALSE,On Time
INV-ZZ-4019704,SCH-ZZ-2729891,ZZ,ZZ20240502GOIMAA4516,4516.0,Airbus A320-200,05/02/2024,2024-05-02 06:48:00,2024-05-03 02:04:00,GOI,MAA,150.0,165,95,-55,70,15,30,45,60,18,10,5,8,34,20,10,14,52,30,15,22,69,40,20,29,"{'F': 4, 'P': 4}","{'C': 7, 'J': 5, 'Z': 2}","{'Q': 12, 'R': 7, 'S': 0, 'T': 0, 'H': 3, 'M': 0}","{'Y': 3, 'A': 4, 'B': 0, 'D': 2, 'E': 2, 'G': 3, 'I': 1, 'K': 4, 'L': 2, 'N': 2, 'O': 1, 'U': 2, 'V': 1, 'W': 2, 'X': 0}",FALSE,On Time
INV-ZZ-9082600,SCH-ZZ-2590363,ZZ,ZZ20240502HYDDEL2294,2294.0,Boeing 757,05/02/2024,2024-05-02 06:49:00,2024-05-03 06:20:00,HYD,DEL,209.0,233,120,-89,113,20,41,62,83,23,12,8,11,49,25,16,24,73,38,24,35,95,49,34,46,"{'F': 7, 'P': 4}","{'C': 7, 'J': 7, 'Z': 10}","{'Q': 14, 'R': 3, 'S': 5, 'T': 4, 'H': 9, 'M': 0}","{'Y': 5, 'A': 5, 'B': 3, 'D': 3, 'E': 0, 'G': 5, 'I': 2, 'K': 5, 'L': 1, 'N': 2, 'O': 3, 'U': 6, 'V': 1, 'W': 3, 'X': 2}",TRUE,On Time
INV-ZZ-2459951,SCH-ZZ-4227852,ZZ,ZZ20240502GOIBOM2453,2453.0,Airbus A320 Neo,05/02/2024,2024-05-02 08:27:00,2024-05-02 13:54:00,GOI,BOM,180.0,201,106,-74,95,18,36,54,72,20,11,7,9,42,22,14,20,60,32,22,28,83,44,28,39,"{'F': 7, 'P': 2}","{'C': 11, 'J': 0, 'Z': 9}","{'Q': 9, 'R': 10, 'S': 0, 'T': 0, 'H': 8, 'M': 1}","{'Y': 2, 'A': 5, 'B': 3, 'D': 1, 'E': 2, 'G': 5, 'I': 0, 'K': 4, 'L': 2, 'N': 1, 'O': 3, 'U': 4, 'V': 3, 'W': 2, 'X': 2}",TRUE,On Time
INV-ZZ-3819050,SCH-ZZ-3206804,ZZ,ZZ20240502AMDCCU4995,4995.0,Airbus A321 Neo,05/02/2024,2024-05-02 12:41:00,2024-05-03 12:35:00,AMD,CCU,220.0,244,138,-82,106,22,44,66,88,25,14,8,11,49,28,16,21,79,45,21,34,101,57,31,44,"{'F': 9, 'P': 2}","{'C': 10, 'J': 5, 'Z': 6}","{'Q': 15, 'R': 6, 'S': 2, 'T': 4, 'H': 7, 'M': 0}","{'Y': 6, 'A': 6, 'B': 2, 'D': 1, 'E': 3, 'G': 6, 'I': 2, 'K': 5, 'L': 0, 'N': 2, 'O': 1, 'U': 3, 'V': 3, 'W': 3, 'X': 1}",FALSE,On Time
INV-ZZ-6945295,SCH-ZZ-1839422,ZZ,ZZ20240502AMDMAA4140,4140.0,Boeing 787,05/02/2024,2024-05-02 13:19:00,2024-05-02 15:02:00,AMD,MAA,270.0,307,167,-103,140,27,54,81,108,31,17,10,14,62,34,20,28,90,49,32,41,121,66,42,55,"{'F': 11, 'P': 3}","{'C': 9, 'J': 10, 'Z': 9}","{'Q': 14, 'R': 12, 'S': 4, 'T': 2, 'H': 7, 'M': 2}","{'Y': 6, 'A': 7, 'B': 2, 'D': 4, 'E': 3, 'G': 8, 'I': 3, 'K': 5, 'L': 0, 'N': 4, 'O': 1, 'U': 5, 'V': 1, 'W': 3, 'X': 3}",FALSE,On Time
INV-ZZ-8748106,SCH-ZZ-8013583,ZZ,ZZ20240502BLRBOM2024,2024.0,Boeing 777-300,05/02/2024,2024-05-02 14:01:00,2024-05-03 11:07:00,BLR,BOM,360.0,406,225,-135,181,36,72,108,144,41,23,13,18,82,46,26,36,121,67,41,54,172,95,49,77,"{'F': 16, 'P': 2}","{'C': 12, 'J': 14, 'Z': 10}","{'Q': 26, 'R': 15, 'S': 2, 'T': 1, 'H': 9, 'M': 1}","{'Y': 10, 'A': 9, 'B': 3, 'D': 4, 'E': 4, 'G': 10, 'I': 5, 'K': 9, 'L': 2, 'N': 3, 'O': 3, 'U': 9, 'V': 2, 'W': 4, 'X': 0}",FALSE,On Time
INV-ZZ-5285845,SCH-ZZ-7163326,ZZ,ZZ20240502MAAHYD3027,3027.0,Boeing 717,05/02/2024,2024-05-02 14:05:00,2024-05-03 00:21:00,MAA,HYD,100.0,110,57,-43,53,10,20,30,40,11,6,4,5,23,12,8,11,33,17,13,16,46,24,16,22,"{'F': 3, 'P': 2}","{'C': 6, 'J': 3, 'Z': 2}","{'Q': 7, 'R': 3, 'S': 2, 'T': 0, 'H': 2, 'M': 2}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 0, 'G': 2, 'I': 1, 'K': 2, 'L': 0, 'N': 2, 'O': 2, 'U': 3, 'V': 0, 'W': 0, 'X': 0}",TRUE,On Time
INV-ZZ-2096688,SCH-ZZ-5840327,ZZ,ZZ20240502IDRHYD2795,2795.0,Airbus A321 Neo,05/02/2024,2024-05-02 14:29:00,2024-05-03 02:10:00,IDR,HYD,220.0,246,136,-84,110,22,44,66,88,26,14,8,12,51,28,16,23,73,40,26,33,101,56,32,45,"{'F': 9, 'P': 3}","{'C': 12, 'J': 4, 'Z': 7}","{'Q': 11, 'R': 8, 'S': 0, 'T': 6, 'H': 7, 'M': 1}","{'Y': 5, 'A': 5, 'B': 2, 'D': 3, 'E': 0, 'G': 5, 'I': 0, 'K': 6, 'L': 2, 'N': 2, 'O': 2, 'U': 7, 'V': 2, 'W': 1, 'X': 3}",FALSE,On Time
INV-ZZ-9772042,SCH-ZZ-1748092,ZZ,ZZ20240502AMDHYD4780,4780.0,BAe 146,05/02/2024,2024-05-02 14:44:00,2024-05-03 09:52:00,AMD,HYD,91.0,104,56,-35,48,9,18,27,36,11,6,3,5,21,11,7,10,32,17,10,15,43,23,13,20,"{'F': 3, 'P': 2}","{'C': 4, 'J': 3, 'Z': 3}","{'Q': 3, 'R': 2, 'S': 2, 'T': 2, 'H': 3, 'M': 3}","{'Y': 3, 'A': 2, 'B': 0, 'D': 1, 'E': 0, 'G': 3, 'I': 0, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 0, 'X': 1}",FALSE,On Time
INV-ZZ-4445984,SCH-ZZ-5335207,ZZ,ZZ20240502BOMHYD2933,2933.0,Boeing 757,05/02/2024,2024-05-02 14:57:00,2024-05-02 20:14:00,BOM,HYD,209.0,247,132,-77,115,20,41,62,83,23,12,8,11,49,26,15,23,71,38,24,33,96,51,32,45,"{'F': 7, 'P': 4}","{'C': 11, 'J': 6, 'Z': 6}","{'Q': 14, 'R': 8, 'S': 1, 'T': 2, 'H': 5, 'M': 3}","{'Y': 6, 'A': 5, 'B': 2, 'D': 3, 'E': 1, 'G': 4, 'I': 2, 'K': 5, 'L': 2, 'N': 1, 'O': 2, 'U': 5, 'V': 3, 'W': 1, 'X': 3}",FALSE,On Time
INV-ZZ-5617329,SCH-ZZ-9117133,ZZ,ZZ20240502BLRCCU2504,2504.0,Boeing 777,05/02/2024,2024-05-02 15:35:00,2024-05-02 18:17:00,BLR,CCU,425.0,500,299,-126,201,42,85,127,170,48,29,13,19,96,57,28,39,140,84,43,56,200,120,50,80,"{'F': 12, 'P': 7}","{'C': 24, 'J': 7, 'Z': 8}","{'Q': 26, 'R': 11, 'S': 1, 'T': 1, 'H': 15, 'M': 2}","{'Y': 13, 'A': 11, 'B': 0, 'D': 3, 'E': 4, 'G': 12, 'I': 3, 'K': 8, 'L': 1, 'N': 0, 'O': 5, 'U': 11, 'V': 4, 'W': 1, 'X': 4}",FALSE,On Time
INV-ZZ-3973163,SCH-ZZ-9748991,ZZ,ZZ20240502MAABOM3117,3117.0,ATR 72,05/02/2024,2024-05-02 15:49:00,2024-05-02 21:43:00,MAA,BOM,72.0,81,49,-23,32,7,14,21,28,8,5,2,3,17,10,4,7,24,14,7,10,32,19,9,13,"{'F': 0, 'P': 3}","{'C': 3, 'J': 2, 'Z': 2}","{'Q': 3, 'R': 1, 'S': 2, 'T': 1, 'H': 3, 'M': 0}","{'Y': 2, 'A': 0, 'B': 0, 'D': 1, 'E': 0, 'G': 2, 'I': 1, 'K': 1, 'L': 1, 'N': 1, 'O': 0, 'U': 2, 'V': 1, 'W': 0, 'X': 1}",FALSE,On Time
INV-ZZ-9603106,SCH-ZZ-7068651,ZZ,ZZ20240502CCUHYD3723,3723.0,Boeing 787,05/02/2024,2024-05-02 16:19:00,2024-05-03 00:54:00,CCU,HYD,270.0,317,189,-81,128,27,54,81,108,31,18,9,13,64,38,16,26,97,58,23,39,124,74,34,50,"{'F': 9, 'P': 4}","{'C': 11, 'J': 8, 'Z': 7}","{'Q': 18, 'R': 9, 'S': 4, 'T': 0, 'H': 8, 'M': 0}","{'Y': 4, 'A': 5, 'B': 1, 'D': 1, 'E': 2, 'G': 8, 'I': 2, 'K': 7, 'L': 3, 'N': 2, 'O': 2, 'U': 8, 'V': 0, 'W': 3, 'X': 2}",FALSE,On Time
INV-ZZ-6845331,SCH-ZZ-1589980,ZZ,ZZ20240502BOMDEL2019,2019.0,Airbus A320 Neo,05/02/2024,2024-05-02 16:42:00,2024-05-03 04:40:00,BOM,DEL,180.0,199,112,-68,87,18,36,54,72,20,11,7,9,42,24,12,18,60,34,20,26,86,48,24,38,"{'F': 4, 'P': 5}","{'C': 6, 'J': 9, 'Z': 3}","{'Q': 12, 'R': 6, 'S': 0, 'T': 2, 'H': 5, 'M': 1}","{'Y': 4, 'A': 4, 'B': 2, 'D': 3, 'E': 2, 'G': 3, 'I': 0, 'K': 3, 'L': 2, 'N': 0, 'O': 3, 'U': 5, 'V': 2, 'W': 2, 'X': 3}",FALSE,On Time
INV-ZZ-2109129,SCH-ZZ-8817322,ZZ,ZZ20240502BLRCCU3484,3484.0,Boeing 777,05/02/2024,2024-05-02 17:52:00,2024-05-03 07:39:00,BLR,CCU,425.0,489,261,-164,228,42,85,127,170,46,25,17,21,94,50,35,44,149,80,47,69,203,108,62,95,"{'F': 13, 'P': 8}","{'C': 20, 'J': 16, 'Z': 8}","{'Q': 28, 'R': 15, 'S': 7, 'T': 4, 'H': 11, 'M': 4}","{'Y': 10, 'A': 11, 'B': 5, 'D': 3, 'E': 4, 'G': 10, 'I': 5, 'K': 11, 'L': 5, 'N': 4, 'O': 3, 'U': 11, 'V': 4, 'W': 5, 'X': 4}",FALSE,On Time
INV-ZZ-8230417,SCH-ZZ-8346723,ZZ,ZZ20240502BLRHYD3027,3027.0,BAe 146,05/02/2024,2024-05-02 18:48:00,2024-05-03 02:58:00,BLR,HYD,91.0,107,57,-34,50,9,18,27,36,10,5,4,5,20,11,7,9,32,17,10,15,43,23,13,20,"{'F': 3, 'P': 2}","{'C': 6, 'J': 3, 'Z': 0}","{'Q': 5, 'R': 1, 'S': 0, 'T': 2, 'H': 4, 'M': 3}","{'Y': 2, 'A': 2, 'B': 1, 'D': 0, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}",FALSE,On Time
INV-ZZ-1279111,SCH-ZZ-9040445,ZZ,ZZ20240502CCUBOM3274,3274.0,Boeing 717,05/02/2024,2024-05-02 19:38:00,2024-05-03 06:17:00,CCU,BOM,100.0,113,67,-33,46,10,20,30,40,11,7,3,4,24,14,6,10,35,21,9,14,46,27,13,19,"{'F': 3, 'P': 1}","{'C': 6, 'J': 4, 'Z': 0}","{'Q': 8, 'R': 3, 'S': 0, 'T': 0, 'H': 2, 'M': 1}","{'Y': 1, 'A': 2, 'B': 2, 'D': 0, 'E': 1, 'G': 3, 'I': 1, 'K': 2, 'L': 0, 'N': 1, 'O': 0, 'U': 1, 'V': 1, 'W': 2, 'X': 2}",FALSE,On Time
INV-ZZ-1753928,SCH-ZZ-9337638,ZZ,ZZ20240502MAACCU4647,4647.0,Airbus A321-200,05/02/2024,2024-05-02 20:34:00,2024-05-03 17:02:00,MAA,CCU,200.0,237,122,-78,115,20,40,60,80,24,12,8,12,47,24,16,23,68,35,25,33,89,46,34,43,"{'F': 8, 'P': 4}","{'C': 13, 'J': 5, 'Z': 5}","{'Q': 13, 'R': 5, 'S': 3, 'T': 3, 'H': 6, 'M': 3}","{'Y': 6, 'A': 6, 'B': 2, 'D': 1, 'E': 2, 'G': 5, 'I': 1, 'K': 5, 'L': 0, 'N': 3, 'O': 2, 'U': 5, 'V': 1, 'W': 1, 'X': 3}",FALSE,On Time
INV-ZZ-1225790,SCH-ZZ-6095474,ZZ,ZZ20240502HYDAMD3723,3723.0,Airbus A320 Neo,05/02/2024,2024-05-02 20:40:00,2024-05-03 12:24:00,HYD,AMD,180.0,214,120,-60,94,18,36,54,72,21,12,6,9,41,23,13,18,62,35,19,27,82,46,26,36,"{'F': 5, 'P': 4}","{'C': 7, 'J': 6, 'Z': 5}","{'Q': 9, 'R': 6, 'S': 0, 'T': 2, 'H': 6, 'M': 4}","{'Y': 5, 'A': 4, 'B': 2, 'D': 2, 'E': 2, 'G': 5, 'I': 2, 'K': 4, 'L': 0, 'N': 1, 'O': 2, 'U': 3, 'V': 0, 'W': 2, 'X': 2}",FALSE,On Time
INV-ZZ-1154219,SCH-ZZ-2404944,ZZ,ZZ20240502PNQGAU4614,4614.0,Airbus A320-200,05/02/2024,2024-05-02 23:31:00,2024-05-03 23:12:00,PNQ,GAU,150.0,176,103,-47,73,15,30,45,60,18,11,4,7,33,19,11,14,50,29,16,21,68,40,20,28,"{'F': 5, 'P': 2}","{'C': 5, 'J': 4, 'Z': 5}","{'Q': 10, 'R': 6, 'S': 1, 'T': 0, 'H': 2, 'M': 2}","{'Y': 4, 'A': 4, 'B': 0, 'D': 2, 'E': 1, 'G': 2, 'I': 2, 'K': 4, 'L': 2, 'N': 1, 'O': 1, 'U': 3, 'V': 0, 'W': 0, 'X': 2}",FALSE,On Time
INV-ZZ-8066003,SCH-ZZ-5041804,ZZ,ZZ20240502HYDCJB2880,2880.0,ATR 72,05/02/2024,2024-05-02 23:47:00,2024-05-03 13:44:00,HYD,CJB,72.0,86,44,-28,42,7,14,21,28,8,4,3,4,15,8,6,7,24,12,9,12,32,16,12,16,"{'F': 3, 'P': 1}","{'C': 2, 'J': 3, 'Z': 2}","{'Q': 4, 'R': 2, 'S': 1, 'T': 1, 'H': 2, 'M': 2}","{'Y': 2, 'A': 2, 'B': 0, 'D': 1, 'E': 1, 'G': 1, 'I': 0, 'K': 2, 'L': 1, 'N': 1, 'O': 0, 'U': 2, 'V': 1, 'W': 1, 'X': 1}",TRUE,On Time
INV-ZZ-5942406,SCH-ZZ-3821718,ZZ,ZZ20240503BBIBLR3776,3776.0,Boeing 757,05/03/2024,2024-05-03 00:53:00,2024-05-03 01:02:00,BBI,BLR,209.0,234,127,-82,107,20,41,62,83,23,13,7,10,47,26,15,21,70,38,24,32,99,54,29,45,"{'F': 9, 'P': 1}","{'C': 9, 'J': 2, 'Z': 10}","{'Q': 11, 'R': 8, 'S': 2, 'T': 1, 'H': 8, 'M': 2}","{'Y': 5, 'A': 5, 'B': 0, 'D': 2, 'E': 3, 'G': 5, 'I': 1, 'K': 6, 'L': 3, 'N': 2, 'O': 0, 'U': 6, 'V': 1, 'W': 3, 'X': 3}",FALSE,On Time
INV-ZZ-5645584,SCH-ZZ-2790389,ZZ,ZZ20240503GAUPNQ3723,3723.0,Boeing 717,05/03/2024,2024-05-03 01:26:00,2024-05-03 20:43:00,GAU,PNQ,100.0,119,70,-30,49,10,20,30,40,11,6,4,5,22,13,7,9,35,20,10,15,45,26,14,19,"{'F': 4, 'P': 1}","{'C': 4, 'J': 1, 'Z': 4}","{'Q': 7, 'R': 2, 'S': 2, 'T': 0, 'H': 2, 'M': 2}","{'Y': 3, 'A': 1, 'B': 0, 'D': 1, 'E': 2, 'G': 2, 'I': 1, 'K': 0, 'L': 2, 'N': 1, 'O': 0, 'U': 2, 'V': 2, 'W': 1, 'X': 1}",FALSE,On Time
INV-ZZ-1168864,SCH-ZZ-3930555,ZZ,ZZ20240503JAILKO4478,4478.0,Airbus A321-200,05/03/2024,2024-05-03 01:47:00,2024-05-03 19:45:00,JAI,LKO,200.0,221,130,-70,91,20,40,60,80,23,14,6,9,46,27,13,19,71,42,18,29,92,54,26,38,"{'F': 6, 'P': 3}","{'C': 9, 'J': 5, 'Z': 5}","{'Q': 13, 'R': 7, 'S': 2, 'T': 0, 'H': 7, 'M': 0}","{'Y': 4, 'A': 4, 'B': 1, 'D': 2, 'E': 0, 'G': 6, 'I': 3, 'K': 5, 'L': 2, 'N': 1, 'O': 0, 'U': 4, 'V': 3, 'W': 2, 'X': 1}",FALSE,On Time
INV-ZZ-5934612,SCH-ZZ-6469147,ZZ,ZZ20240503HYDAMD2299,2299.0,Airbus A321 Neo,05/03/2024,2024-05-03 01:59:00,2024-05-03 21:45:00,HYD,AMD,220.0,245,125,-95,120,22,44,66,88,26,13,9,13,50,25,19,25,77,39,27,38,102,52,36,50,"{'F': 10, 'P': 3}","{'C': 15, 'J': 6, 'Z': 4}","{'Q': 15, 'R': 10, 'S': 3, 'T': 1, 'H': 8, 'M': 1}","{'Y': 2, 'A': 7, 'B': 3, 'D': 2, 'E': 2, 'G': 7, 'I': 3, 'K': 6, 'L': 2, 'N': 2, 'O': 1, 'U': 5, 'V': 2, 'W': 3, 'X': 3}",FALSE,On Time
INV-ZZ-2046108,SCH-ZZ-3158405,ZZ,ZZ20240503PNQBOM3772,3772.0,BAe 146,05/03/2024,2024-05-03 02:35:00,2024-05-03 09:59:00,PNQ,BOM,91.0,102,57,-34,45,9,18,27,36,10,6,3,4,21,12,6,9,31,17,10,14,41,23,13,18,"{'F': 2, 'P': 2}","{'C': 5, 'J': 3, 'Z': 1}","{'Q': 5, 'R': 2, 'S': 0, 'T': 2, 'H': 3, 'M': 2}","{'Y': 3, 'A': 2, 'B': 1, 'D': 0, 'E': 0, 'G': 3, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 0, 'U': 2, 'V': 1, 'W': 1, 'X': 0}",TRUE,On Time
