InventoryId,ScheduleId,FlightNumber,AircraftType,DepartureDate,ArrivalDate,DepartureAirport,ArrivalAirport,TotalCapacity,TotalInventory,BookedInventory,Oversold,AvailableInventory,FirstClass,BusinessClass,PremiumEconomyClass,EconomyClass,FC_TotalInventory,FC_BookedInventory,FC_Oversold,FC_AvailableInventory,BC_TotalInventory,BC_BookedInventory,BC_Oversold,BC_AvailableInventory,PC_TotalInventory,PC_BookedInventory,PC_Oversold,PC_AvailableInventory,EC_TotalInventory,EC_BookedInventory,EC_Oversold,EC_AvailableInventory,FC_CD,BC_CD,PC_CD,EC_CD
INV-ZZ-4202432,SCH-ZZ-4219268,2526,Boeing 787,02/23/2024,02/23/2024,GAU,BLR,270,301,200,-70,101,27,54,81,108,30,20,7,10,62,41,13,21,92,61,20,31,119,79,29,40,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-4224955,SCH-ZZ-4219268,2526,Boeing 787,02/24/2024,02/24/2024,GAU,BLR,270,304,211,-59,93,27,54,81,108,31,21,6,10,63,44,10,19,91,63,18,28,128,89,19,39,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-4233206,SCH-ZZ-4219268,2526,Boeing 787,02/27/2024,02/27/2024,GAU,BLR,270,312,202,-68,110,27,54,81,108,32,21,6,11,61,39,15,22,94,61,20,33,124,80,28,44,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-3665854,SCH-ZZ-8409294,3417,Boeing 787,02/17/2024,02/17/2024,CNN,MAA,270,316,226,-44,90,27,54,81,108,32,23,4,9,63,45,9,18,91,65,16,26,122,87,21,35,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-1005162,SCH-ZZ-8409294,3417,Boeing 787,02/18/2024,02/18/2024,CNN,MAA,270,323,238,-32,85,27,54,81,108,30,22,5,8,62,46,8,16,97,71,10,26,127,94,14,33,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-6337292,SCH-ZZ-8409294,3417,Boeing 787,02/20/2024,02/20/2024,CNN,MAA,270,321,226,-44,95,27,54,81,108,30,21,6,9,63,44,10,19,91,64,17,27,126,89,19,37,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-7889587,SCH-ZZ-8409294,3417,Boeing 787,02/21/2024,02/21/2024,CNN,MAA,270,317,227,-43,90,27,54,81,108,30,21,6,9,59,42,12,17,91,65,16,26,119,85,23,34,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-8938693,SCH-ZZ-8409294,3417,Boeing 787,02/22/2024,02/22/2024,CNN,MAA,270,314,237,-33,77,27,54,81,108,31,23,4,8,60,45,9,15,97,73,8,24,121,91,17,30,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-3306922,SCH-ZZ-8409294,3417,Boeing 787,02/23/2024,02/23/2024,CNN,MAA,270,320,234,-36,86,27,54,81,108,32,23,4,9,62,45,9,17,92,67,14,25,120,88,20,32,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-7994288,SCH-ZZ-8409294,3417,Boeing 787,02/24/2024,02/24/2024,CNN,MAA,270,304,230,-40,74,27,54,81,108,30,23,4,7,60,45,9,15,93,70,11,23,127,96,12,31,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-6744454,SCH-ZZ-8409294,3417,Boeing 787,02/25/2024,02/25/2024,CNN,MAA,270,320,232,-38,88,27,54,81,108,31,22,5,9,61,44,10,17,95,69,12,26,122,88,20,34,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-1120260,SCH-ZZ-8409294,3417,Boeing 787,02/27/2024,02/27/2024,CNN,MAA,270,297,219,-51,78,27,54,81,108,31,23,4,8,60,44,10,16,96,71,10,25,123,91,17,32,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-6072125,SCH-ZZ-8409294,3417,Boeing 787,02/28/2024,02/28/2024,CNN,MAA,270,302,223,-47,79,27,54,81,108,31,23,4,8,63,46,8,17,92,68,13,24,121,89,19,32,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-1788740,SCH-ZZ-9668787,3782,Boeing 787,12/19/2023,12/19/2023,BBI,DEL,270,307,246,-24,61,27,54,81,108,30,24,3,6,60,48,6,12,93,74,7,19,122,98,10,24,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-1050433,SCH-ZZ-9668787,3782,Boeing 787,12/21/2023,12/21/2023,BBI,DEL,270,318,273,3,45,27,54,81,108,31,27,0,4,60,51,3,9,96,82,-1,14,128,110,-2,18,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-4082701,SCH-ZZ-9668787,3782,Boeing 787,12/26/2023,12/26/2023,BBI,DEL,270,313,272,2,41,27,54,81,108,31,27,0,4,61,53,1,8,96,83,-2,13,128,111,-3,17,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-5868306,SCH-ZZ-9668787,3782,Boeing 787,12/28/2023,12/28/2023,BBI,DEL,270,316,254,-16,62,27,54,81,108,32,26,1,6,64,51,3,13,93,75,6,18,120,96,12,24,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-2058771,SCH-ZZ-7787481,4211,Boeing 787,12/20/2023,12/20/2023,GOI,DEL,270,308,284,14,24,27,54,81,108,32,30,-3,2,62,57,-3,5,94,87,-6,7,122,113,-5,9,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-3131562,SCH-ZZ-7787481,4211,Boeing 787,12/21/2023,12/21/2023,GOI,DEL,270,315,261,-9,54,27,54,81,108,31,26,1,5,60,50,4,10,94,78,3,16,121,100,8,21,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-2694616,SCH-ZZ-7787481,4211,Boeing 787,12/22/2023,12/22/2023,GOI,DEL,270,312,276,6,36,27,54,81,108,30,27,0,3,60,53,1,7,90,80,1,10,123,109,-1,14,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-3238963,SCH-ZZ-7787481,4211,Boeing 787,12/24/2023,12/24/2023,GOI,DEL,270,311,278,8,33,27,54,81,108,31,28,-1,3,64,57,-3,7,96,86,-5,10,125,112,-4,13,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-4607320,SCH-ZZ-7787481,4211,Boeing 787,12/25/2023,12/25/2023,GOI,DEL,270,313,255,-15,58,27,54,81,108,31,25,2,6,64,52,2,12,92,75,6,17,126,103,5,23,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-3715300,SCH-ZZ-7787481,4211,Boeing 787,12/27/2023,12/27/2023,GOI,DEL,270,306,276,6,30,27,54,81,108,30,27,0,3,64,58,-4,6,91,82,-1,9,119,107,1,12,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-7580733,SCH-ZZ-7787481,4211,Boeing 787,12/28/2023,12/28/2023,GOI,DEL,270,310,242,-28,68,27,54,81,108,32,25,2,7,63,49,5,14,92,72,9,20,123,96,12,27,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-5409981,SCH-ZZ-2526622,4946,Boeing 757,12/12/2023,12/12/2023,COK,GAU,209,231,197,-12,34,20,41,62,83,24,21,-1,3,49,42,-1,7,72,62,0,10,92,79,4,13,"{'F': 12, 'P': 8}","{'C': 16, 'J': 12, 'Z': 12}","{'Q': 19, 'R': 12, 'S': 6, 'T': 6, 'H': 12, 'M': 6}","{'Y': 6, 'A': 6, 'B': 3, 'D': 3, 'E': 3, 'G': 6, 'I': 3, 'K': 6, 'L': 3, 'N': 3, 'O': 3, 'U': 6, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-8022558,SCH-ZZ-2526622,4946,Boeing 757,12/13/2023,12/13/2023,COK,GAU,209,237,201,-8,36,20,41,62,83,23,19,1,4,48,41,0,7,72,61,1,11,95,80,3,15,"{'F': 12, 'P': 8}","{'C': 16, 'J': 12, 'Z': 12}","{'Q': 19, 'R': 12, 'S': 6, 'T': 6, 'H': 12, 'M': 6}","{'Y': 6, 'A': 6, 'B': 3, 'D': 3, 'E': 3, 'G': 6, 'I': 3, 'K': 6, 'L': 3, 'N': 3, 'O': 3, 'U': 6, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-7150252,SCH-ZZ-2526622,4946,Boeing 757,12/15/2023,12/15/2023,COK,GAU,209,249,216,7,33,20,41,62,83,24,21,-1,3,48,42,-1,6,69,60,2,9,93,81,2,12,"{'F': 12, 'P': 8}","{'C': 16, 'J': 12, 'Z': 12}","{'Q': 19, 'R': 12, 'S': 6, 'T': 6, 'H': 12, 'M': 6}","{'Y': 6, 'A': 6, 'B': 3, 'D': 3, 'E': 3, 'G': 6, 'I': 3, 'K': 6, 'L': 3, 'N': 3, 'O': 3, 'U': 6, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-9638076,SCH-ZZ-2526622,4946,Boeing 757,12/16/2023,12/16/2023,COK,GAU,209,250,226,17,24,20,41,62,83,24,22,-2,2,47,42,-1,5,72,65,-3,7,99,89,-6,10,"{'F': 12, 'P': 8}","{'C': 16, 'J': 12, 'Z': 12}","{'Q': 19, 'R': 12, 'S': 6, 'T': 6, 'H': 12, 'M': 6}","{'Y': 6, 'A': 6, 'B': 3, 'D': 3, 'E': 3, 'G': 6, 'I': 3, 'K': 6, 'L': 3, 'N': 3, 'O': 3, 'U': 6, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-3646368,SCH-ZZ-2526622,4946,Boeing 757,12/17/2023,12/17/2023,COK,GAU,209,241,215,6,26,20,41,62,83,24,21,-1,3,48,43,-2,5,74,66,-4,8,93,83,0,10,"{'F': 12, 'P': 8}","{'C': 16, 'J': 12, 'Z': 12}","{'Q': 19, 'R': 12, 'S': 6, 'T': 6, 'H': 12, 'M': 6}","{'Y': 6, 'A': 6, 'B': 3, 'D': 3, 'E': 3, 'G': 6, 'I': 3, 'K': 6, 'L': 3, 'N': 3, 'O': 3, 'U': 6, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-8006865,SCH-ZZ-2526622,4946,Boeing 757,12/19/2023,12/19/2023,COK,GAU,209,240,208,-1,32,20,41,62,83,24,21,-1,3,49,43,-2,6,69,60,2,9,94,82,1,12,"{'F': 12, 'P': 8}","{'C': 16, 'J': 12, 'Z': 12}","{'Q': 19, 'R': 12, 'S': 6, 'T': 6, 'H': 12, 'M': 6}","{'Y': 6, 'A': 6, 'B': 3, 'D': 3, 'E': 3, 'G': 6, 'I': 3, 'K': 6, 'L': 3, 'N': 3, 'O': 3, 'U': 6, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-7884055,SCH-ZZ-7873449,2432,Airbus A321-200,12/10/2023,12/10/2023,LKO,IDR,200,220,188,-12,32,20,40,60,80,22,19,1,3,46,39,1,7,72,61,-1,11,95,81,-1,14,"{'F': 12, 'P': 8}","{'C': 16, 'J': 12, 'Z': 12}","{'Q': 18, 'R': 12, 'S': 6, 'T': 6, 'H': 12, 'M': 6}","{'Y': 6, 'A': 6, 'B': 3, 'D': 3, 'E': 3, 'G': 6, 'I': 3, 'K': 6, 'L': 3, 'N': 3, 'O': 3, 'U': 6, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-5703007,SCH-ZZ-7873449,2432,Airbus A321-200,12/12/2023,12/12/2023,LKO,IDR,200,236,211,11,25,20,40,60,80,24,21,-1,3,48,43,-3,5,69,62,-2,7,95,85,-5,10,"{'F': 12, 'P': 8}","{'C': 16, 'J': 12, 'Z': 12}","{'Q': 18, 'R': 12, 'S': 6, 'T': 6, 'H': 12, 'M': 6}","{'Y': 6, 'A': 6, 'B': 3, 'D': 3, 'E': 3, 'G': 6, 'I': 3, 'K': 6, 'L': 3, 'N': 3, 'O': 3, 'U': 6, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-3954363,SCH-ZZ-7873449,2432,Airbus A321-200,12/17/2023,12/17/2023,LKO,IDR,200,224,211,11,13,20,40,60,80,23,22,-2,1,47,44,-4,3,67,63,-3,4,94,88,-8,6,"{'F': 12, 'P': 8}","{'C': 16, 'J': 12, 'Z': 12}","{'Q': 18, 'R': 12, 'S': 6, 'T': 6, 'H': 12, 'M': 6}","{'Y': 6, 'A': 6, 'B': 3, 'D': 3, 'E': 3, 'G': 6, 'I': 3, 'K': 6, 'L': 3, 'N': 3, 'O': 3, 'U': 6, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-4162301,SCH-ZZ-1430826,2008,Boeing 717,12/14/2023,12/14/2023,GAU,LKO,100,114,105,5,9,10,20,30,40,11,10,0,1,23,21,-1,2,34,31,-1,3,46,42,-2,4,"{'F': 6, 'P': 4}","{'C': 8, 'J': 6, 'Z': 6}","{'Q': 9, 'R': 6, 'S': 3, 'T': 3, 'H': 6, 'M': 3}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 2, 'G': 3, 'I': 2, 'K': 3, 'L': 2, 'N': 2, 'O': 2, 'U': 3, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-5279186,SCH-ZZ-1430826,2008,Boeing 717,12/15/2023,12/15/2023,GAU,LKO,100,114,107,7,7,10,20,30,40,11,10,0,1,23,22,-2,1,36,34,-4,2,45,42,-2,3,"{'F': 6, 'P': 4}","{'C': 8, 'J': 6, 'Z': 6}","{'Q': 9, 'R': 6, 'S': 3, 'T': 3, 'H': 6, 'M': 3}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 2, 'G': 3, 'I': 2, 'K': 3, 'L': 2, 'N': 2, 'O': 2, 'U': 3, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-8034577,SCH-ZZ-1430826,2008,Boeing 717,12/16/2023,12/16/2023,GAU,LKO,100,118,105,5,13,10,20,30,40,12,11,-1,1,22,20,0,2,35,31,-1,4,45,40,0,5,"{'F': 6, 'P': 4}","{'C': 8, 'J': 6, 'Z': 6}","{'Q': 9, 'R': 6, 'S': 3, 'T': 3, 'H': 6, 'M': 3}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 2, 'G': 3, 'I': 2, 'K': 3, 'L': 2, 'N': 2, 'O': 2, 'U': 3, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-4449322,SCH-ZZ-1430826,2008,Boeing 717,12/17/2023,12/17/2023,GAU,LKO,100,118,97,-3,21,10,20,30,40,12,10,0,2,23,19,1,4,34,28,2,6,47,39,1,8,"{'F': 6, 'P': 4}","{'C': 8, 'J': 6, 'Z': 6}","{'Q': 9, 'R': 6, 'S': 3, 'T': 3, 'H': 6, 'M': 3}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 2, 'G': 3, 'I': 2, 'K': 3, 'L': 2, 'N': 2, 'O': 2, 'U': 3, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-5515021,SCH-ZZ-1430826,2008,Boeing 717,12/18/2023,12/18/2023,GAU,LKO,100,118,103,3,15,10,20,30,40,11,10,0,1,24,21,-1,3,34,30,0,4,46,40,0,6,"{'F': 6, 'P': 4}","{'C': 8, 'J': 6, 'Z': 6}","{'Q': 9, 'R': 6, 'S': 3, 'T': 3, 'H': 6, 'M': 3}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 2, 'G': 3, 'I': 2, 'K': 3, 'L': 2, 'N': 2, 'O': 2, 'U': 3, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-1529206,SCH-ZZ-1430826,2008,Boeing 717,12/19/2023,12/19/2023,GAU,LKO,100,116,100,0,16,10,20,30,40,12,10,0,2,22,19,1,3,34,29,1,5,48,41,-1,7,"{'F': 6, 'P': 4}","{'C': 8, 'J': 6, 'Z': 6}","{'Q': 9, 'R': 6, 'S': 3, 'T': 3, 'H': 6, 'M': 3}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 2, 'G': 3, 'I': 2, 'K': 3, 'L': 2, 'N': 2, 'O': 2, 'U': 3, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-1569619,SCH-ZZ-1430826,2008,Boeing 717,12/21/2023,12/21/2023,GAU,LKO,100,112,102,2,10,10,20,30,40,12,11,-1,1,23,21,-1,2,34,31,-1,3,46,42,-2,4,"{'F': 6, 'P': 4}","{'C': 8, 'J': 6, 'Z': 6}","{'Q': 9, 'R': 6, 'S': 3, 'T': 3, 'H': 6, 'M': 3}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 2, 'G': 3, 'I': 2, 'K': 3, 'L': 2, 'N': 2, 'O': 2, 'U': 3, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-8604755,SCH-ZZ-3966909,4262,Boeing 777-300,12/18/2023,12/18/2023,TRV,PNQ,360,397,335,-25,62,36,72,108,144,43,36,0,7,83,70,2,13,124,105,3,19,166,140,4,26,"{'F': 22, 'P': 14}","{'C': 29, 'J': 22, 'Z': 22}","{'Q': 32, 'R': 22, 'S': 11, 'T': 11, 'H': 22, 'M': 11}","{'Y': 11, 'A': 11, 'B': 5, 'D': 5, 'E': 5, 'G': 11, 'I': 5, 'K': 11, 'L': 5, 'N': 5, 'O': 5, 'U': 11, 'V': 5, 'W': 5, 'X': 5}"
INV-ZZ-1880570,SCH-ZZ-3966909,4262,Boeing 777-300,12/22/2023,12/22/2023,TRV,PNQ,360,422,393,33,29,36,72,108,144,40,37,-1,3,81,75,-3,6,127,118,-10,9,164,153,-9,11,"{'F': 22, 'P': 14}","{'C': 29, 'J': 22, 'Z': 22}","{'Q': 32, 'R': 22, 'S': 11, 'T': 11, 'H': 22, 'M': 11}","{'Y': 11, 'A': 11, 'B': 5, 'D': 5, 'E': 5, 'G': 11, 'I': 5, 'K': 11, 'L': 5, 'N': 5, 'O': 5, 'U': 11, 'V': 5, 'W': 5, 'X': 5}"
INV-ZZ-4729817,SCH-ZZ-3966909,4262,Boeing 777-300,12/23/2023,12/23/2023,TRV,PNQ,360,412,360,0,52,36,72,108,144,41,36,0,5,86,75,-3,11,120,105,3,15,166,145,-1,21,"{'F': 22, 'P': 14}","{'C': 29, 'J': 22, 'Z': 22}","{'Q': 32, 'R': 22, 'S': 11, 'T': 11, 'H': 22, 'M': 11}","{'Y': 11, 'A': 11, 'B': 5, 'D': 5, 'E': 5, 'G': 11, 'I': 5, 'K': 11, 'L': 5, 'N': 5, 'O': 5, 'U': 11, 'V': 5, 'W': 5, 'X': 5}"
INV-ZZ-2167606,SCH-ZZ-3966909,4262,Boeing 777-300,12/24/2023,12/24/2023,TRV,PNQ,360,426,364,4,62,36,72,108,144,41,35,1,6,82,70,2,12,122,104,4,18,172,147,-3,25,"{'F': 22, 'P': 14}","{'C': 29, 'J': 22, 'Z': 22}","{'Q': 32, 'R': 22, 'S': 11, 'T': 11, 'H': 22, 'M': 11}","{'Y': 11, 'A': 11, 'B': 5, 'D': 5, 'E': 5, 'G': 11, 'I': 5, 'K': 11, 'L': 5, 'N': 5, 'O': 5, 'U': 11, 'V': 5, 'W': 5, 'X': 5}"
INV-ZZ-5038220,SCH-ZZ-3966909,4262,Boeing 777-300,12/25/2023,12/25/2023,TRV,PNQ,360,412,333,-27,79,36,72,108,144,40,32,4,8,86,70,2,16,119,96,12,23,170,137,7,33,"{'F': 22, 'P': 14}","{'C': 29, 'J': 22, 'Z': 22}","{'Q': 32, 'R': 22, 'S': 11, 'T': 11, 'H': 22, 'M': 11}","{'Y': 11, 'A': 11, 'B': 5, 'D': 5, 'E': 5, 'G': 11, 'I': 5, 'K': 11, 'L': 5, 'N': 5, 'O': 5, 'U': 11, 'V': 5, 'W': 5, 'X': 5}"
